shipment_id,order_code,package_code,order_date,origin_warehouse,destination_hub,destination_region,carrier,status,seller_code,shop_name,seller_region,weight_kg,pending_to_delivered_hours
SHP103572,ORD103572,PKG103572,2026-02-14,Khulna DC,Mymensingh Hub,Mymensingh,Sundarban Courier,Delivered,SEL1000,Bengal Bazaar,Mymensingh,1.01,48.56
SHP103573,ORD103573,PKG103573,2026-01-23,Khulna DC,Khulna Hub,Khulna,Steadfast Courier,In Transit,SEL1033,Riverside Collection,Sylhet,5.26,28.27
SHP103574,ORD103574,PKG103574,2026-04-09,Khulna DC,Comilla Hub,Comilla,eCourier,Delivered Late,SEL1055,Urban Collection,Chattogram,4.26,31.82
SHP103575,ORD103575,PKG103575,2026-03-17,Dhaka Hub,Chattogram Hub,Chattogram,Pathao Courier,Delivered,SEL1020,Horizon Bazaar,Dhaka,1.82,33.12
SHP103576,ORD103576,PKG103576,2026-02-21,Sylhet DC,Comilla Hub,Comilla,Pathao Courier,Delivered,SEL1011,Elite Outlet,Chattogram,11.19,27.21
SHP103577,ORD103577,PKG103577,2025-10-24,Sylhet DC,Dhaka Hub,Dhaka,RedX,In Transit,SEL1034,Riverside Emporium,Dhaka,7.69,22.07
SHP103578,ORD103578,PKG103578,2026-04-18,Chattogram DC,Rangpur Hub,Rangpur,Sundarban Courier,Delivered,SEL1016,Golden Hub,Comilla,10.15,21.82
SHP103579,ORD103579,PKG103579,2026-05-14,Dhaka Hub,Comilla Hub,Comilla,eCourier,Delivered,SEL1053,Trendy Store,Chattogram,10.89,26.32
SHP103580,ORD103580,PKG103580,2026-05-04,Dhaka Hub,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1050,Suncity Retail,Chattogram,11.18,30.06
SHP103581,ORD103581,PKG103581,2025-09-26,Khulna DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1039,Silver Depot,Dhaka,9.03,37.4
SHP103582,ORD103582,PKG103582,2026-05-02,Khulna DC,Khulna Hub,Khulna,Sundarban Courier,Delayed,SEL1038,Royal Outlet,Khulna,3.82,33.04
SHP103583,ORD103583,PKG103583,2026-05-11,Chattogram DC,Sylhet Hub,Sylhet,eCourier,Delivered,SEL1036,Royal Emporium,Comilla,9.98,35.28
SHP103584,ORD103584,PKG103584,2025-11-03,Khulna DC,Sylhet Hub,Sylhet,Steadfast Courier,In Transit,SEL1044,Smart Mart,Rangpur,6.34,45.75
SHP103585,ORD103585,PKG103585,2026-06-21,Khulna DC,Chattogram Hub,Chattogram,Steadfast Courier,Delivered Late,SEL1027,Modern Corner,Comilla,3.41,27.49
SHP103586,ORD103586,PKG103586,2026-03-01,Rajshahi DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1058,Value Mart,Comilla,4.75,43.15
SHP103587,ORD103587,PKG103587,2026-02-11,Rajshahi DC,Sylhet Hub,Sylhet,eCourier,Delivered Late,SEL1020,Horizon Bazaar,Dhaka,3.75,43.56
SHP103588,ORD103588,PKG103588,2026-05-09,Rajshahi DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1000,Bengal Bazaar,Mymensingh,5.7,42.02
SHP103589,ORD103589,PKG103589,2026-02-24,Dhaka Hub,Sylhet Hub,Sylhet,RedX,Delivered,SEL1041,Silver Hub,Chattogram,9.42,35.47
SHP103590,ORD103590,PKG103590,2026-03-08,Khulna DC,Chattogram Hub,Chattogram,Steadfast Courier,Delivered,SEL1039,Silver Depot,Dhaka,5.92,38.07
SHP103591,ORD103591,PKG103591,2025-12-18,Chattogram DC,Mymensingh Hub,Mymensingh,Sundarban Courier,In Transit,SEL1058,Value Mart,Comilla,3.36,48.01
SHP103592,ORD103592,PKG103592,2026-07-19,Sylhet DC,Barisal Hub,Barisal,Steadfast Courier,Delayed,SEL1023,Horizon Shop,Rangpur,1.23,35.11
SHP103593,ORD103593,PKG103593,2026-08-02,Khulna DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1025,Metro Hub,Sylhet,10.3,34.87
SHP103594,ORD103594,PKG103594,2025-10-16,Khulna DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1033,Riverside Collection,Sylhet,5.12,30.88
SHP103595,ORD103595,PKG103595,2026-05-12,Sylhet DC,Sylhet Hub,Sylhet,RedX,Returned,SEL1023,Horizon Shop,Rangpur,5.41,24.47
SHP103596,ORD103596,PKG103596,2025-09-09,Rajshahi DC,Mymensingh Hub,Mymensingh,Steadfast Courier,Delivered,SEL1047,Suncity Depot,Dhaka,9.21,44.09
SHP103597,ORD103597,PKG103597,2026-01-06,Dhaka Hub,Dhaka Hub,Dhaka,Sundarban Courier,Delivered,SEL1025,Metro Hub,Sylhet,10.23,34.67
SHP103598,ORD103598,PKG103598,2026-08-02,Dhaka Hub,Barisal Hub,Barisal,eCourier,Delivered,SEL1047,Suncity Depot,Dhaka,6.23,43.01
SHP103599,ORD103599,PKG103599,2025-10-31,Dhaka Hub,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1025,Metro Hub,Sylhet,7.66,23.25
SHP103600,ORD103600,PKG103600,2026-01-09,Rajshahi DC,Khulna Hub,Khulna,eCourier,Delivered,SEL1013,Elite Trading,Dhaka,3.02,49.77
SHP103601,ORD103601,PKG103601,2025-11-15,Sylhet DC,Rangpur Hub,Rangpur,RedX,Delivered,SEL1059,Value Store,Dhaka,11.23,34.32
SHP103602,ORD103602,PKG103602,2026-05-10,Sylhet DC,Khulna Hub,Khulna,Pathao Courier,Delivered Late,SEL1031,Prime Bazaar,Chattogram,6.9,29.9
SHP103603,ORD103603,PKG103603,2026-02-08,Khulna DC,Rangpur Hub,Rangpur,eCourier,Delivered,SEL1042,Smart Bazaar,Rajshahi,8.69,30.94
SHP103604,ORD103604,PKG103604,2026-03-25,Sylhet DC,Sylhet Hub,Sylhet,eCourier,Delivered,SEL1035,Riverside Gallery,Mymensingh,1.55,33.04
SHP103605,ORD103605,PKG103605,2026-07-24,Sylhet DC,Barisal Hub,Barisal,RedX,Delivered Late,SEL1021,Horizon Collection,Narayanganj,7.72,17.31
SHP103606,ORD103606,PKG103606,2026-02-28,Dhaka Hub,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1058,Value Mart,Comilla,4.55,37.26
SHP103607,ORD103607,PKG103607,2026-05-13,Dhaka Hub,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered Late,SEL1022,Horizon Depot,Sylhet,5.51,34.09
SHP103608,ORD103608,PKG103608,2025-10-04,Rajshahi DC,Khulna Hub,Khulna,Steadfast Courier,Delivered,SEL1059,Value Store,Dhaka,8.25,31.0
SHP103609,ORD103609,PKG103609,2025-11-14,Sylhet DC,Rajshahi Hub,Rajshahi,RedX,Delivered,SEL1025,Metro Hub,Sylhet,9.6,25.16
SHP103610,ORD103610,PKG103610,2026-07-25,Dhaka Hub,Rajshahi Hub,Rajshahi,eCourier,Delivered,SEL1001,Bengal Emporium,Rangpur,4.32,30.88
SHP103611,ORD103611,PKG103611,2026-06-25,Chattogram DC,Comilla Hub,Comilla,RedX,Delivered,SEL1002,Bengal Hub,Barisal,10.5,17.35
SHP103612,ORD103612,PKG103612,2026-04-16,Chattogram DC,Narayanganj Hub,Narayanganj,eCourier,Delivered,SEL1058,Value Mart,Comilla,2.78,45.36
SHP103613,ORD103613,PKG103613,2026-01-09,Chattogram DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1031,Prime Bazaar,Chattogram,6.84,25.26
SHP103614,ORD103614,PKG103614,2025-11-09,Chattogram DC,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1023,Horizon Shop,Rangpur,1.98,28.88
SHP103615,ORD103615,PKG103615,2026-06-22,Khulna DC,Dhaka Hub,Dhaka,RedX,Delivered,SEL1048,Suncity Emporium,Dhaka,3.61,29.54
SHP103616,ORD103616,PKG103616,2026-05-30,Dhaka Hub,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered Late,SEL1037,Royal Gallery,Dhaka,10.77,39.65
SHP103617,ORD103617,PKG103617,2025-11-23,Chattogram DC,Comilla Hub,Comilla,Pathao Courier,Delivered,SEL1039,Silver Depot,Dhaka,0.34,25.55
SHP103618,ORD103618,PKG103618,2026-03-24,Sylhet DC,Mymensingh Hub,Mymensingh,RedX,Delivered Late,SEL1041,Silver Hub,Chattogram,11.0,37.68
SHP103619,ORD103619,PKG103619,2026-04-03,Sylhet DC,Barisal Hub,Barisal,Steadfast Courier,In Transit,SEL1011,Elite Outlet,Chattogram,4.08,31.44
SHP103620,ORD103620,PKG103620,2026-02-13,Rajshahi DC,Comilla Hub,Comilla,RedX,Delivered Late,SEL1005,Delta Corner,Khulna,8.41,29.02
SHP103621,ORD103621,PKG103621,2026-07-18,Rajshahi DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1043,Smart Emporium,Barisal,1.28,27.86
SHP103622,ORD103622,PKG103622,2025-10-13,Chattogram DC,Comilla Hub,Comilla,Steadfast Courier,In Transit,SEL1001,Bengal Emporium,Rangpur,7.77,28.43
SHP103623,ORD103623,PKG103623,2025-11-29,Sylhet DC,Chattogram Hub,Chattogram,Pathao Courier,Delivered,SEL1043,Smart Emporium,Barisal,10.93,29.51
SHP103624,ORD103624,PKG103624,2025-10-03,Dhaka Hub,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1007,Delta Trading,Dhaka,6.75,31.58
SHP103625,ORD103625,PKG103625,2026-04-28,Khulna DC,Rajshahi Hub,Rajshahi,Steadfast Courier,Returned,SEL1015,Fresh Trading,Dhaka,4.47,37.33
SHP103626,ORD103626,PKG103626,2026-04-11,Dhaka Hub,Comilla Hub,Comilla,eCourier,Delivered,SEL1042,Smart Bazaar,Rajshahi,9.56,25.88
SHP103627,ORD103627,PKG103627,2026-08-08,Dhaka Hub,Comilla Hub,Comilla,Steadfast Courier,Delivered,SEL1037,Royal Gallery,Dhaka,8.61,28.1
SHP103628,ORD103628,PKG103628,2026-03-07,Khulna DC,Comilla Hub,Comilla,eCourier,Delivered,SEL1046,Smart Traders,Comilla,1.59,36.13
SHP103629,ORD103629,PKG103629,2025-10-23,Dhaka Hub,Sylhet Hub,Sylhet,RedX,Returned,SEL1036,Royal Emporium,Comilla,8.06,34.97
SHP103630,ORD103630,PKG103630,2026-02-04,Sylhet DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1002,Bengal Hub,Barisal,8.04,35.03
SHP103631,ORD103631,PKG103631,2025-10-01,Dhaka Hub,Dhaka Hub,Dhaka,Sundarban Courier,Delivered Late,SEL1050,Suncity Retail,Chattogram,9.07,24.5
SHP103632,ORD103632,PKG103632,2026-04-21,Khulna DC,Narayanganj Hub,Narayanganj,Steadfast Courier,Delivered,SEL1012,Elite Traders,Dhaka,3.93,34.17
SHP103633,ORD103633,PKG103633,2026-04-22,Khulna DC,Sylhet Hub,Sylhet,Steadfast Courier,Delivered,SEL1008,Elite Depot,Chattogram,4.94,49.0
SHP103634,ORD103634,PKG103634,2026-06-24,Sylhet DC,Rangpur Hub,Rangpur,Sundarban Courier,Delivered,SEL1052,Trendy Collection,Rangpur,11.53,39.1
SHP103635,ORD103635,PKG103635,2025-12-27,Rajshahi DC,Rajshahi Hub,Rajshahi,Sundarban Courier,In Transit,SEL1011,Elite Outlet,Chattogram,6.97,21.75
SHP103636,ORD103636,PKG103636,2025-12-17,Sylhet DC,Narayanganj Hub,Narayanganj,Sundarban Courier,Delivered,SEL1032,Prime Trading,Khulna,6.2,48.35
SHP103637,ORD103637,PKG103637,2025-09-25,Dhaka Hub,Comilla Hub,Comilla,Sundarban Courier,Delayed,SEL1029,Modern Emporium,Sylhet,11.84,24.44
SHP103638,ORD103638,PKG103638,2026-01-22,Dhaka Hub,Mymensingh Hub,Mymensingh,Steadfast Courier,Delivered,SEL1046,Smart Traders,Comilla,2.91,38.24
SHP103639,ORD103639,PKG103639,2026-02-12,Chattogram DC,Rangpur Hub,Rangpur,Pathao Courier,Delayed,SEL1002,Bengal Hub,Barisal,4.9,31.31
SHP103640,ORD103640,PKG103640,2026-05-20,Chattogram DC,Chattogram Hub,Chattogram,Sundarban Courier,Delivered,SEL1006,Delta Store,Rajshahi,9.17,29.14
SHP103641,ORD103641,PKG103641,2026-05-19,Chattogram DC,Narayanganj Hub,Narayanganj,Steadfast Courier,Delivered,SEL1024,Metro Bazaar,Dhaka,8.61,37.4
SHP103642,ORD103642,PKG103642,2025-10-19,Chattogram DC,Dhaka Hub,Dhaka,RedX,Delivered,SEL1028,Modern Depot,Khulna,11.61,29.48
SHP103643,ORD103643,PKG103643,2025-12-08,Sylhet DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1047,Suncity Depot,Dhaka,7.92,25.41
SHP103644,ORD103644,PKG103644,2026-02-24,Dhaka Hub,Khulna Hub,Khulna,Sundarban Courier,Delivered,SEL1036,Royal Emporium,Comilla,3.89,41.31
SHP103645,ORD103645,PKG103645,2025-12-25,Khulna DC,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1008,Elite Depot,Chattogram,4.89,23.11
SHP103646,ORD103646,PKG103646,2025-09-09,Chattogram DC,Narayanganj Hub,Narayanganj,Pathao Courier,Returned,SEL1058,Value Mart,Comilla,1.26,45.71
SHP103647,ORD103647,PKG103647,2026-06-20,Khulna DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1027,Modern Corner,Comilla,11.1,34.33
SHP103648,ORD103648,PKG103648,2026-05-12,Sylhet DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1057,Value Hub,Dhaka,1.72,25.9
SHP103649,ORD103649,PKG103649,2026-02-27,Rajshahi DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1059,Value Store,Dhaka,6.64,49.68
SHP103650,ORD103650,PKG103650,2025-12-19,Sylhet DC,Narayanganj Hub,Narayanganj,Sundarban Courier,Delivered,SEL1003,Classic Fashion House,Sylhet,4.94,41.06
SHP103651,ORD103651,PKG103651,2026-06-19,Chattogram DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1030,Nova Retail,Dhaka,1.78,21.11
SHP103652,ORD103652,PKG103652,2025-09-13,Sylhet DC,Rajshahi Hub,Rajshahi,Steadfast Courier,Returned,SEL1025,Metro Hub,Sylhet,3.66,27.53
SHP103653,ORD103653,PKG103653,2026-02-02,Khulna DC,Dhaka Hub,Dhaka,Pathao Courier,Delivered,SEL1029,Modern Emporium,Sylhet,7.68,28.3
SHP103654,ORD103654,PKG103654,2026-06-05,Sylhet DC,Chattogram Hub,Chattogram,Sundarban Courier,Delivered,SEL1018,Golden Store,Chattogram,0.57,56.44
SHP103655,ORD103655,PKG103655,2026-07-27,Sylhet DC,Sylhet Hub,Sylhet,Steadfast Courier,Delivered,SEL1033,Riverside Collection,Sylhet,11.6,34.22
SHP103656,ORD103656,PKG103656,2025-11-26,Sylhet DC,Rajshahi Hub,Rajshahi,Pathao Courier,Delivered,SEL1029,Modern Emporium,Sylhet,10.93,31.22
SHP103657,ORD103657,PKG103657,2026-04-14,Chattogram DC,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1011,Elite Outlet,Chattogram,1.2,34.9
SHP103658,ORD103658,PKG103658,2025-11-05,Chattogram DC,Chattogram Hub,Chattogram,eCourier,In Transit,SEL1017,Golden Outlet,Khulna,10.45,24.0
SHP103659,ORD103659,PKG103659,2025-10-11,Rajshahi DC,Barisal Hub,Barisal,RedX,Delivered,SEL1008,Elite Depot,Chattogram,4.08,26.14
SHP103660,ORD103660,PKG103660,2026-01-01,Khulna DC,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1050,Suncity Retail,Chattogram,1.0,18.39
SHP103661,ORD103661,PKG103661,2026-07-04,Dhaka Hub,Dhaka Hub,Dhaka,eCourier,Delivered,SEL1040,Silver Emporium,Barisal,3.81,28.95
SHP103662,ORD103662,PKG103662,2026-04-27,Rajshahi DC,Rangpur Hub,Rangpur,RedX,Delayed,SEL1023,Horizon Shop,Rangpur,9.74,25.88
SHP103663,ORD103663,PKG103663,2026-02-17,Khulna DC,Mymensingh Hub,Mymensingh,Sundarban Courier,Delivered,SEL1023,Horizon Shop,Rangpur,8.06,41.06
SHP103664,ORD103664,PKG103664,2025-12-07,Dhaka Hub,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1004,Classic Mart,Rajshahi,3.02,41.64
SHP103665,ORD103665,PKG103665,2025-10-20,Khulna DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1017,Golden Outlet,Khulna,8.69,35.67
SHP103666,ORD103666,PKG103666,2025-12-03,Sylhet DC,Khulna Hub,Khulna,eCourier,Delivered,SEL1055,Urban Collection,Chattogram,8.55,48.06
SHP103667,ORD103667,PKG103667,2025-10-23,Rajshahi DC,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1001,Bengal Emporium,Rangpur,8.97,41.77
SHP103668,ORD103668,PKG103668,2025-11-04,Sylhet DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1008,Elite Depot,Chattogram,6.58,29.2
SHP103669,ORD103669,PKG103669,2026-04-26,Sylhet DC,Rangpur Hub,Rangpur,RedX,Delivered,SEL1050,Suncity Retail,Chattogram,9.86,26.09
SHP103670,ORD103670,PKG103670,2025-10-16,Chattogram DC,Narayanganj Hub,Narayanganj,Steadfast Courier,Delivered,SEL1031,Prime Bazaar,Chattogram,7.77,46.19
SHP103671,ORD103671,PKG103671,2025-09-17,Chattogram DC,Dhaka Hub,Dhaka,Pathao Courier,In Transit,SEL1001,Bengal Emporium,Rangpur,1.68,34.56
SHP103672,ORD103672,PKG103672,2026-03-07,Khulna DC,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1029,Modern Emporium,Sylhet,9.76,36.18
SHP103673,ORD103673,PKG103673,2025-12-09,Rajshahi DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1044,Smart Mart,Rangpur,4.02,51.56
SHP103674,ORD103674,PKG103674,2026-02-05,Rajshahi DC,Rajshahi Hub,Rajshahi,RedX,Delivered,SEL1020,Horizon Bazaar,Dhaka,8.52,23.36
SHP103675,ORD103675,PKG103675,2025-10-19,Khulna DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1022,Horizon Depot,Sylhet,8.17,52.45
SHP103676,ORD103676,PKG103676,2025-11-12,Khulna DC,Chattogram Hub,Chattogram,Steadfast Courier,Delivered,SEL1037,Royal Gallery,Dhaka,4.16,32.83
SHP103677,ORD103677,PKG103677,2026-01-31,Sylhet DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1035,Riverside Gallery,Mymensingh,2.11,35.0
SHP103678,ORD103678,PKG103678,2026-04-27,Chattogram DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1054,Trendy Trading,Narayanganj,8.4,30.01
SHP103679,ORD103679,PKG103679,2026-01-22,Khulna DC,Barisal Hub,Barisal,Sundarban Courier,Delivered,SEL1014,Fresh Hub,Khulna,10.22,42.21
SHP103680,ORD103680,PKG103680,2026-03-07,Chattogram DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1016,Golden Hub,Comilla,10.09,41.56
SHP103681,ORD103681,PKG103681,2026-02-28,Chattogram DC,Mymensingh Hub,Mymensingh,Sundarban Courier,Delivered,SEL1009,Elite Emporium,Dhaka,7.59,49.57
SHP103682,ORD103682,PKG103682,2025-12-03,Rajshahi DC,Narayanganj Hub,Narayanganj,eCourier,Delivered,SEL1039,Silver Depot,Dhaka,2.88,30.44
SHP103683,ORD103683,PKG103683,2025-12-06,Sylhet DC,Barisal Hub,Barisal,Sundarban Courier,Delivered,SEL1032,Prime Trading,Khulna,3.93,48.46
SHP103684,ORD103684,PKG103684,2026-01-26,Chattogram DC,Chattogram Hub,Chattogram,eCourier,Delivered,SEL1020,Horizon Bazaar,Dhaka,9.1,29.29
SHP103685,ORD103685,PKG103685,2025-09-12,Rajshahi DC,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1041,Silver Hub,Chattogram,5.05,36.06
SHP103686,ORD103686,PKG103686,2026-04-26,Rajshahi DC,Rajshahi Hub,Rajshahi,RedX,Delivered,SEL1022,Horizon Depot,Sylhet,8.84,12.1
SHP103687,ORD103687,PKG103687,2026-04-01,Chattogram DC,Chattogram Hub,Chattogram,Sundarban Courier,Returned,SEL1011,Elite Outlet,Chattogram,3.85,29.32
SHP103688,ORD103688,PKG103688,2025-12-15,Sylhet DC,Sylhet Hub,Sylhet,RedX,Delivered,SEL1032,Prime Trading,Khulna,0.27,31.61
SHP103689,ORD103689,PKG103689,2026-01-08,Sylhet DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1026,Metro Outlet,Sylhet,7.32,29.82
SHP103690,ORD103690,PKG103690,2025-12-23,Khulna DC,Narayanganj Hub,Narayanganj,Steadfast Courier,In Transit,SEL1024,Metro Bazaar,Dhaka,7.29,41.48
SHP103691,ORD103691,PKG103691,2026-04-14,Rajshahi DC,Rajshahi Hub,Rajshahi,Steadfast Courier,Delivered,SEL1026,Metro Outlet,Sylhet,7.61,23.28
SHP103692,ORD103692,PKG103692,2026-05-21,Sylhet DC,Comilla Hub,Comilla,eCourier,Delivered,SEL1054,Trendy Trading,Narayanganj,3.36,30.01
SHP103693,ORD103693,PKG103693,2025-10-08,Khulna DC,Barisal Hub,Barisal,Steadfast Courier,In Transit,SEL1012,Elite Traders,Dhaka,9.77,38.47
SHP103694,ORD103694,PKG103694,2026-01-22,Sylhet DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1016,Golden Hub,Comilla,5.95,29.69
SHP103695,ORD103695,PKG103695,2025-09-05,Rajshahi DC,Narayanganj Hub,Narayanganj,RedX,Delivered,SEL1033,Riverside Collection,Sylhet,9.2,32.13
SHP103696,ORD103696,PKG103696,2026-02-04,Sylhet DC,Rangpur Hub,Rangpur,Sundarban Courier,Delivered,SEL1002,Bengal Hub,Barisal,7.41,37.25
SHP103697,ORD103697,PKG103697,2025-11-25,Chattogram DC,Sylhet Hub,Sylhet,Steadfast Courier,Delivered,SEL1008,Elite Depot,Chattogram,5.11,40.59
SHP103698,ORD103698,PKG103698,2025-12-26,Sylhet DC,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1033,Riverside Collection,Sylhet,8.22,23.13
SHP103699,ORD103699,PKG103699,2026-02-05,Rajshahi DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered Late,SEL1030,Nova Retail,Dhaka,6.98,31.73
SHP103700,ORD103700,PKG103700,2025-12-22,Khulna DC,Dhaka Hub,Dhaka,RedX,Delivered,SEL1039,Silver Depot,Dhaka,6.23,22.82
SHP103701,ORD103701,PKG103701,2026-01-15,Dhaka Hub,Chattogram Hub,Chattogram,Pathao Courier,Delivered,SEL1006,Delta Store,Rajshahi,7.85,30.19
SHP103702,ORD103702,PKG103702,2026-05-23,Dhaka Hub,Dhaka Hub,Dhaka,eCourier,Delayed,SEL1051,Suncity Shop,Mymensingh,1.21,23.31
SHP103703,ORD103703,PKG103703,2026-06-08,Sylhet DC,Mymensingh Hub,Mymensingh,Pathao Courier,Returned,SEL1029,Modern Emporium,Sylhet,10.94,37.75
SHP103704,ORD103704,PKG103704,2025-09-03,Rajshahi DC,Rajshahi Hub,Rajshahi,RedX,Delivered,SEL1009,Elite Emporium,Dhaka,4.15,18.68
SHP103705,ORD103705,PKG103705,2026-01-09,Sylhet DC,Dhaka Hub,Dhaka,Steadfast Courier,Delivered,SEL1018,Golden Store,Chattogram,2.85,27.92
SHP103706,ORD103706,PKG103706,2026-06-21,Sylhet DC,Mymensingh Hub,Mymensingh,RedX,Delivered,SEL1013,Elite Trading,Dhaka,9.31,35.47
SHP103707,ORD103707,PKG103707,2026-03-03,Khulna DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered Late,SEL1027,Modern Corner,Comilla,2.93,30.42
SHP103708,ORD103708,PKG103708,2025-11-11,Sylhet DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delayed,SEL1028,Modern Depot,Khulna,11.95,37.14
SHP103709,ORD103709,PKG103709,2026-03-25,Rajshahi DC,Chattogram Hub,Chattogram,Pathao Courier,Delivered Late,SEL1026,Metro Outlet,Sylhet,5.16,41.57
SHP103710,ORD103710,PKG103710,2025-10-21,Khulna DC,Comilla Hub,Comilla,Pathao Courier,Delivered,SEL1027,Modern Corner,Comilla,3.7,27.99
SHP103711,ORD103711,PKG103711,2025-09-08,Khulna DC,Chattogram Hub,Chattogram,RedX,Delivered,SEL1054,Trendy Trading,Narayanganj,0.93,21.01
SHP103712,ORD103712,PKG103712,2026-04-07,Khulna DC,Barisal Hub,Barisal,Sundarban Courier,Delivered,SEL1057,Value Hub,Dhaka,0.69,50.04
SHP103713,ORD103713,PKG103713,2026-02-26,Khulna DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1029,Modern Emporium,Sylhet,1.32,19.47
SHP103714,ORD103714,PKG103714,2026-05-20,Dhaka Hub,Sylhet Hub,Sylhet,Pathao Courier,Delivered,SEL1057,Value Hub,Dhaka,0.26,37.02
SHP103715,ORD103715,PKG103715,2025-12-29,Sylhet DC,Khulna Hub,Khulna,Steadfast Courier,Delivered,SEL1049,Suncity Gallery,Khulna,4.06,40.4
SHP103716,ORD103716,PKG103716,2026-06-23,Dhaka Hub,Dhaka Hub,Dhaka,Pathao Courier,Delivered,SEL1049,Suncity Gallery,Khulna,3.86,18.49
SHP103717,ORD103717,PKG103717,2026-01-24,Sylhet DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1013,Elite Trading,Dhaka,5.28,28.43
SHP103718,ORD103718,PKG103718,2026-05-14,Dhaka Hub,Rangpur Hub,Rangpur,Sundarban Courier,Cancelled,SEL1026,Metro Outlet,Sylhet,2.95,38.16
SHP103719,ORD103719,PKG103719,2025-10-05,Sylhet DC,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1021,Horizon Collection,Narayanganj,0.94,27.59
SHP103720,ORD103720,PKG103720,2025-10-04,Chattogram DC,Barisal Hub,Barisal,Steadfast Courier,Delivered Late,SEL1005,Delta Corner,Khulna,1.04,30.69
SHP103721,ORD103721,PKG103721,2026-05-29,Dhaka Hub,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1004,Classic Mart,Rajshahi,2.35,30.97
SHP103722,ORD103722,PKG103722,2026-06-16,Dhaka Hub,Sylhet Hub,Sylhet,RedX,Delivered,SEL1037,Royal Gallery,Dhaka,3.94,39.88
SHP103723,ORD103723,PKG103723,2026-07-24,Sylhet DC,Sylhet Hub,Sylhet,RedX,Delivered,SEL1025,Metro Hub,Sylhet,1.95,22.23
SHP103724,ORD103724,PKG103724,2025-12-22,Dhaka Hub,Chattogram Hub,Chattogram,eCourier,Delivered,SEL1049,Suncity Gallery,Khulna,4.51,45.19
SHP103725,ORD103725,PKG103725,2025-09-08,Rajshahi DC,Barisal Hub,Barisal,RedX,In Transit,SEL1040,Silver Emporium,Barisal,11.08,23.58
SHP103726,ORD103726,PKG103726,2026-08-06,Khulna DC,Sylhet Hub,Sylhet,eCourier,Delivered,SEL1005,Delta Corner,Khulna,3.29,48.82
SHP103727,ORD103727,PKG103727,2026-03-28,Khulna DC,Comilla Hub,Comilla,Sundarban Courier,Delayed,SEL1050,Suncity Retail,Chattogram,2.19,35.98
SHP103728,ORD103728,PKG103728,2025-11-25,Dhaka Hub,Sylhet Hub,Sylhet,Sundarban Courier,Delivered Late,SEL1029,Modern Emporium,Sylhet,8.04,41.57
SHP103729,ORD103729,PKG103729,2026-05-23,Khulna DC,Rangpur Hub,Rangpur,eCourier,Delivered,SEL1033,Riverside Collection,Sylhet,5.99,39.22
