shipment_id,request_date,origin_hub,carrier,pickup_status,pickup_duration_hours
SHP103781,2025-11-17,Barisal Hub,Sundarban Courier,Failed,4.27
SHP103782,2026-03-19,Dhaka Hub,RedX,Completed,2.59
SHP103783,2026-02-05,Dhaka Hub,Sundarban Courier,Completed,3.75
SHP103784,2025-10-27,Sylhet Hub,Pathao Courier,Completed,4.03
SHP103785,2026-01-22,Chattogram Hub,Steadfast Courier,Completed,4.96
SHP103786,2025-09-29,Chattogram Hub,Sundarban Courier,Failed,4.06
SHP103787,2025-11-01,Dhaka Hub,Sundarban Courier,Completed,3.57
SHP103788,2025-10-19,Rangpur Hub,Pathao Courier,Completed,2.25
SHP103789,2026-06-13,Barisal Hub,eCourier,Pending,
SHP103790,2026-03-16,Barisal Hub,Pathao Courier,Cancelled,
SHP103791,2026-07-18,Chattogram Hub,Sundarban Courier,Completed,4.15
SHP103792,2026-01-29,Sylhet Hub,eCourier,Completed,3.8
SHP103793,2025-11-09,Rajshahi Hub,Sundarban Courier,Completed,3.44
SHP103794,2026-03-30,Narayanganj Hub,Steadfast Courier,Completed,1.21
SHP103795,2026-07-19,Chattogram Hub,Pathao Courier,Cancelled,
SHP103796,2026-03-04,Rangpur Hub,eCourier,Completed,2.12
SHP103797,2025-09-07,Rajshahi Hub,Steadfast Courier,Completed,3.14
SHP103798,2025-12-15,Rajshahi Hub,RedX,Completed,1.73
SHP103799,2026-07-18,Dhaka Hub,RedX,Completed,2.85
SHP103800,2026-02-27,Rangpur Hub,Sundarban Courier,Failed,2.79
SHP103801,2026-07-27,Chattogram Hub,eCourier,Completed,4.55
SHP103802,2026-02-24,Chattogram Hub,Steadfast Courier,Completed,3.16
SHP103803,2025-09-05,Sylhet Hub,eCourier,Cancelled,
SHP103804,2026-06-30,Mymensingh Hub,Steadfast Courier,Completed,1.55
SHP103805,2026-05-23,Rajshahi Hub,RedX,Completed,3.2
SHP103806,2026-05-06,Dhaka Hub,RedX,Completed,2.81
SHP103807,2026-08-02,Dhaka Hub,Sundarban Courier,Pending,
SHP103808,2025-11-07,Barisal Hub,eCourier,Completed,4.61
SHP103809,2026-07-11,Mymensingh Hub,Steadfast Courier,Completed,1.97
SHP103810,2025-11-20,Khulna Hub,RedX,Completed,2.62
SHP103811,2026-08-02,Rajshahi Hub,Pathao Courier,Failed,2.19
SHP103812,2025-11-06,Chattogram Hub,RedX,Failed,3.88
SHP103813,2026-03-10,Dhaka Hub,eCourier,Failed,2.62
SHP103814,2026-06-01,Sylhet Hub,Steadfast Courier,Completed,3.58
SHP103815,2025-09-28,Khulna Hub,Pathao Courier,Completed,1.05
SHP103816,2025-09-24,Khulna Hub,Pathao Courier,Completed,1.87
SHP103817,2026-06-22,Dhaka Hub,Sundarban Courier,Completed,4.15
SHP103818,2025-09-21,Dhaka Hub,Pathao Courier,Cancelled,
SHP103819,2026-04-01,Chattogram Hub,Steadfast Courier,Failed,3.63
SHP103820,2026-07-22,Rangpur Hub,Sundarban Courier,Completed,3.33
SHP103821,2026-04-01,Dhaka Hub,RedX,Completed,0.99
SHP103822,2026-02-14,Barisal Hub,Pathao Courier,Completed,3.02
SHP103823,2026-01-23,Dhaka Hub,Sundarban Courier,Failed,3.02
SHP103824,2026-04-09,Dhaka Hub,Steadfast Courier,Completed,2.76
SHP103825,2026-03-17,Dhaka Hub,Sundarban Courier,Completed,3.13
SHP103826,2026-02-21,Sylhet Hub,Pathao Courier,Completed,4.32
SHP103827,2025-10-24,Dhaka Hub,Pathao Courier,Completed,1.71
SHP103828,2026-04-18,Chattogram Hub,Steadfast Courier,Pending,
SHP103829,2026-05-14,Khulna Hub,Steadfast Courier,Completed,2.32
SHP103830,2026-05-04,Mymensingh Hub,Pathao Courier,Completed,1.7
SHP103831,2025-09-26,Rangpur Hub,RedX,Completed,2.48
SHP103832,2026-05-02,Sylhet Hub,Pathao Courier,Completed,3.06
SHP103833,2026-05-11,Chattogram Hub,RedX,Completed,3.62
SHP103834,2025-11-03,Rajshahi Hub,Pathao Courier,Completed,2.32
SHP103835,2026-06-21,Sylhet Hub,eCourier,Failed,4.42
SHP103836,2026-03-01,Rangpur Hub,Steadfast Courier,Completed,2.74
SHP103837,2026-02-11,Mymensingh Hub,Pathao Courier,Completed,2.24
SHP103838,2026-05-09,Chattogram Hub,Sundarban Courier,Completed,6.19
SHP103839,2026-02-24,Chattogram Hub,Pathao Courier,Cancelled,
SHP103840,2026-03-08,Dhaka Hub,Sundarban Courier,Failed,3.01
SHP103841,2025-12-18,Sylhet Hub,Pathao Courier,Completed,3.18
SHP103842,2026-07-19,Sylhet Hub,Pathao Courier,Completed,3.29
SHP103843,2026-08-02,Comilla Hub,Steadfast Courier,Completed,3.06
SHP103844,2025-10-16,Chattogram Hub,Pathao Courier,Completed,3.14
SHP103845,2026-05-12,Sylhet Hub,eCourier,Completed,3.39
SHP103846,2025-09-09,Chattogram Hub,Pathao Courier,Pending,
SHP103847,2026-01-06,Dhaka Hub,RedX,Completed,1.95
SHP103848,2026-08-02,Rajshahi Hub,Sundarban Courier,Cancelled,
SHP103849,2025-10-31,Dhaka Hub,Steadfast Courier,Completed,2.96
SHP103850,2026-01-09,Khulna Hub,Pathao Courier,Completed,2.76
SHP103851,2025-11-15,Rangpur Hub,Pathao Courier,Completed,2.59
SHP103852,2026-05-10,Barisal Hub,eCourier,Completed,4.18
SHP103853,2026-02-08,Dhaka Hub,eCourier,Pending,
SHP103854,2026-03-25,Sylhet Hub,RedX,Failed,3.01
SHP103855,2026-07-24,Rangpur Hub,Pathao Courier,Pending,
SHP103856,2026-02-28,Dhaka Hub,Pathao Courier,Completed,1.34
SHP103857,2026-05-13,Dhaka Hub,eCourier,Completed,2.38
SHP103858,2025-10-04,Chattogram Hub,RedX,Completed,4.19
SHP103859,2025-11-14,Khulna Hub,RedX,Completed,3.72
SHP103860,2026-07-25,Khulna Hub,Sundarban Courier,Cancelled,
SHP103861,2026-06-25,Comilla Hub,Pathao Courier,Completed,1.76
SHP103862,2026-04-16,Rangpur Hub,Steadfast Courier,Completed,2.5
SHP103863,2026-01-09,Narayanganj Hub,eCourier,Completed,1.56
SHP103864,2025-11-09,Narayanganj Hub,Pathao Courier,Completed,2.69
SHP103865,2026-06-22,Dhaka Hub,Steadfast Courier,Completed,2.44
SHP103866,2026-05-30,Dhaka Hub,RedX,Failed,1.38
SHP103867,2025-11-23,Rangpur Hub,Sundarban Courier,Completed,3.15
SHP103868,2026-03-24,Comilla Hub,Sundarban Courier,Completed,3.66
SHP103869,2026-04-03,Barisal Hub,eCourier,Completed,3.93
SHP103870,2026-02-13,Dhaka Hub,Sundarban Courier,Completed,2.4
SHP103871,2026-07-18,Dhaka Hub,RedX,Completed,2.77
SHP103872,2025-10-13,Narayanganj Hub,eCourier,Pending,
SHP103873,2025-11-29,Dhaka Hub,Pathao Courier,Failed,1.63
SHP103874,2025-10-03,Comilla Hub,Steadfast Courier,Completed,2.67
SHP103875,2026-04-28,Chattogram Hub,Sundarban Courier,Completed,3.46
SHP103876,2026-04-11,Comilla Hub,Sundarban Courier,Completed,3.35
SHP103877,2026-08-08,Dhaka Hub,RedX,Failed,4.01
SHP103878,2026-03-07,Narayanganj Hub,RedX,Completed,2.86
SHP103879,2025-10-23,Khulna Hub,Sundarban Courier,Completed,2.95
SHP103880,2026-02-04,Rangpur Hub,RedX,Completed,2.51
SHP103881,2025-10-01,Dhaka Hub,Steadfast Courier,Failed,2.78
SHP103882,2026-04-21,Dhaka Hub,eCourier,Completed,2.95
SHP103883,2026-04-22,Dhaka Hub,eCourier,Completed,2.44
SHP103884,2026-06-24,Rangpur Hub,Pathao Courier,Completed,0.95
SHP103885,2025-12-27,Dhaka Hub,Sundarban Courier,Completed,2.63
SHP103886,2025-12-17,Barisal Hub,RedX,Completed,2.74
SHP103887,2025-09-25,Dhaka Hub,Pathao Courier,Completed,2.1
SHP103888,2026-01-22,Rajshahi Hub,eCourier,Completed,2.08
SHP103889,2026-02-12,Chattogram Hub,Sundarban Courier,Completed,5.36
SHP103890,2026-05-20,Comilla Hub,Sundarban Courier,Cancelled,
SHP103891,2026-05-19,Chattogram Hub,Pathao Courier,Completed,4.39
SHP103892,2025-10-19,Comilla Hub,Sundarban Courier,Completed,3.12
SHP103893,2025-12-08,Khulna Hub,Sundarban Courier,Completed,4.12
SHP103894,2026-02-24,Dhaka Hub,RedX,Completed,2.71
SHP103895,2025-12-25,Mymensingh Hub,RedX,Completed,2.48
SHP103896,2025-09-09,Chattogram Hub,Pathao Courier,Completed,3.31
SHP103897,2026-06-20,Rajshahi Hub,Pathao Courier,Completed,2.14
SHP103898,2026-05-12,Khulna Hub,eCourier,Completed,3.09
SHP103899,2026-02-27,Rangpur Hub,Pathao Courier,Completed,3.98
SHP103900,2025-12-19,Dhaka Hub,RedX,Cancelled,
SHP103901,2026-06-19,Dhaka Hub,RedX,Completed,2.46
SHP103902,2025-09-13,Comilla Hub,RedX,Completed,2.37
SHP103903,2026-02-02,Chattogram Hub,Steadfast Courier,Completed,4.65
SHP103904,2026-06-05,Rajshahi Hub,RedX,Completed,2.49
SHP103905,2026-07-27,Mymensingh Hub,Steadfast Courier,Failed,3.38
SHP103906,2025-11-26,Dhaka Hub,Steadfast Courier,Completed,1.63
SHP103907,2026-04-14,Chattogram Hub,Pathao Courier,Completed,3.73
SHP103908,2025-11-05,Dhaka Hub,Pathao Courier,Pending,
SHP103909,2025-10-11,Comilla Hub,Sundarban Courier,Completed,4.16
SHP103910,2026-01-01,Narayanganj Hub,Sundarban Courier,Completed,4.3
SHP103911,2026-07-04,Comilla Hub,RedX,Completed,1.23
SHP103912,2026-04-27,Chattogram Hub,Pathao Courier,Completed,3.21
SHP103913,2026-02-17,Sylhet Hub,Pathao Courier,Completed,3.2
SHP103914,2025-12-07,Comilla Hub,Sundarban Courier,Completed,2.3
SHP103915,2025-10-20,Comilla Hub,RedX,Completed,3.42
SHP103916,2025-12-03,Dhaka Hub,RedX,Completed,2.14
SHP103917,2025-10-23,Dhaka Hub,Steadfast Courier,Completed,3.22
SHP103918,2025-11-04,Chattogram Hub,Pathao Courier,Completed,3.59
SHP103919,2026-04-26,Rangpur Hub,Sundarban Courier,Pending,
SHP103920,2025-10-16,Chattogram Hub,Steadfast Courier,Completed,3.16
SHP103921,2025-09-17,Dhaka Hub,RedX,Completed,1.31
SHP103922,2026-03-07,Mymensingh Hub,RedX,Failed,1.24
SHP103923,2025-12-09,Chattogram Hub,RedX,Pending,
SHP103924,2026-02-05,Dhaka Hub,Pathao Courier,Completed,2.89
SHP103925,2025-10-19,Rajshahi Hub,Steadfast Courier,Completed,2.47
SHP103926,2025-11-12,Mymensingh Hub,RedX,Pending,
SHP103927,2026-01-31,Khulna Hub,RedX,Completed,2.1
SHP103928,2026-04-27,Narayanganj Hub,RedX,Completed,2.88
SHP103929,2026-01-22,Mymensingh Hub,Sundarban Courier,Completed,3.43
SHP103930,2026-03-07,Dhaka Hub,Pathao Courier,Completed,2.08
SHP103931,2026-02-28,Chattogram Hub,eCourier,Completed,4.46
SHP103932,2025-12-03,Dhaka Hub,RedX,Completed,2.3
SHP103933,2025-12-06,Khulna Hub,Pathao Courier,Completed,3.09
SHP103934,2026-01-26,Rajshahi Hub,Sundarban Courier,Completed,2.95
SHP103935,2025-09-12,Rangpur Hub,Steadfast Courier,Completed,2.99
SHP103936,2026-04-26,Khulna Hub,Sundarban Courier,Completed,2.03
SHP103937,2026-04-01,Dhaka Hub,Sundarban Courier,Completed,2.26
SHP103938,2025-12-15,Dhaka Hub,RedX,Completed,1.53
SHP103939,2026-01-08,Sylhet Hub,eCourier,Failed,4.15
SHP103940,2025-12-23,Dhaka Hub,RedX,Completed,1.56
SHP103941,2026-04-14,Dhaka Hub,eCourier,Completed,2.6
SHP103942,2026-05-21,Comilla Hub,Pathao Courier,Completed,2.27
SHP103943,2025-10-08,Khulna Hub,Steadfast Courier,Completed,2.56
SHP103944,2026-01-22,Rajshahi Hub,Steadfast Courier,Completed,3.09
SHP103945,2025-09-05,Dhaka Hub,RedX,Completed,2.16
SHP103946,2026-02-04,Comilla Hub,RedX,Completed,2.08
SHP103947,2025-11-25,Mymensingh Hub,Pathao Courier,Completed,2.37
SHP103948,2025-12-26,Chattogram Hub,Sundarban Courier,Completed,6.06
SHP103949,2026-02-05,Dhaka Hub,Pathao Courier,Failed,2.2
SHP103950,2025-12-22,Rangpur Hub,Pathao Courier,Completed,1.57
SHP103951,2026-01-15,Khulna Hub,Steadfast Courier,Completed,1.6
SHP103952,2026-05-23,Mymensingh Hub,Pathao Courier,Completed,1.84
SHP103953,2026-06-08,Sylhet Hub,RedX,Completed,2.23
SHP103954,2025-09-03,Comilla Hub,Sundarban Courier,Pending,
SHP103955,2026-01-09,Barisal Hub,Sundarban Courier,Completed,4.19
SHP103956,2026-06-21,Chattogram Hub,Sundarban Courier,Completed,5.16
SHP103957,2026-03-03,Rangpur Hub,Sundarban Courier,Completed,4.21
SHP103958,2025-11-11,Chattogram Hub,RedX,Completed,3.45
SHP103959,2026-03-25,Sylhet Hub,Steadfast Courier,Completed,3.78
SHP103960,2025-10-21,Chattogram Hub,Sundarban Courier,Completed,5.25
SHP103961,2025-09-08,Chattogram Hub,Steadfast Courier,Completed,4.13
SHP103962,2026-04-07,Barisal Hub,RedX,Completed,2.64
SHP103963,2026-02-26,Dhaka Hub,RedX,Completed,3.53
SHP103964,2026-05-20,Chattogram Hub,Pathao Courier,Failed,2.98
SHP103965,2025-12-29,Khulna Hub,Pathao Courier,Completed,2.56
SHP103966,2026-06-23,Dhaka Hub,eCourier,Completed,1.93
SHP103967,2026-01-24,Dhaka Hub,RedX,Completed,2.08
SHP103968,2026-05-14,Barisal Hub,Sundarban Courier,Failed,4.68
SHP103969,2025-10-05,Rajshahi Hub,eCourier,Completed,2.42
SHP103970,2025-10-04,Narayanganj Hub,Sundarban Courier,Completed,2.04
SHP103971,2026-05-29,Rangpur Hub,eCourier,Completed,2.59
SHP103972,2026-06-16,Khulna Hub,Sundarban Courier,Completed,3.81
SHP103973,2026-07-24,Dhaka Hub,Steadfast Courier,Completed,1.31
SHP103974,2025-12-22,Dhaka Hub,Pathao Courier,Failed,3.27
SHP103975,2025-09-08,Khulna Hub,Pathao Courier,Cancelled,
SHP103976,2026-08-06,Sylhet Hub,RedX,Completed,3.53
SHP103977,2026-03-28,Chattogram Hub,Pathao Courier,Completed,2.93
SHP103978,2025-11-25,Sylhet Hub,Steadfast Courier,Completed,3.46
SHP103979,2026-05-23,Dhaka Hub,RedX,Completed,1.54
SHP103980,2026-07-10,Sylhet Hub,Pathao Courier,Completed,3.41
SHP103981,2025-12-08,Dhaka Hub,Pathao Courier,Completed,1.36
SHP103982,2026-05-25,Khulna Hub,Steadfast Courier,Completed,2.08
SHP103983,2026-05-31,Khulna Hub,RedX,Completed,3.59
SHP103984,2026-02-21,Rajshahi Hub,Steadfast Courier,Completed,2.89
SHP103985,2026-04-07,Barisal Hub,Pathao Courier,Completed,3.56
SHP103986,2025-12-03,Barisal Hub,Steadfast Courier,Completed,3.92
SHP103987,2026-07-19,Rangpur Hub,RedX,Pending,
SHP103988,2026-08-07,Dhaka Hub,RedX,Completed,1.92
SHP103989,2026-08-06,Comilla Hub,Sundarban Courier,Completed,3.78
SHP103990,2026-05-14,Chattogram Hub,Pathao Courier,Completed,2.02
SHP103991,2025-09-15,Rajshahi Hub,Steadfast Courier,Completed,2.36
SHP103992,2026-01-05,Dhaka Hub,Steadfast Courier,Pending,
SHP103993,2026-02-01,Dhaka Hub,Sundarban Courier,Completed,2.46
SHP103994,2026-07-30,Comilla Hub,Steadfast Courier,Completed,3.12
SHP103995,2026-03-09,Dhaka Hub,Pathao Courier,Completed,2.03
SHP103996,2026-03-05,Sylhet Hub,Pathao Courier,Completed,3.09
SHP103997,2025-10-21,Dhaka Hub,Pathao Courier,Completed,1.57
SHP103998,2026-06-02,Dhaka Hub,Sundarban Courier,Completed,2.56
SHP103999,2025-12-26,Narayanganj Hub,Pathao Courier,Completed,0.76
SHP104000,2025-10-02,Rajshahi Hub,Sundarban Courier,Completed,2.71
SHP104001,2026-08-08,Rajshahi Hub,Pathao Courier,Completed,1.21
SHP104002,2025-11-05,Dhaka Hub,eCourier,Failed,3.56
SHP104003,2025-09-06,Dhaka Hub,eCourier,Completed,2.99
SHP104004,2025-09-27,Rajshahi Hub,RedX,Completed,2.71
SHP104005,2026-02-04,Dhaka Hub,Pathao Courier,Completed,1.2
SHP104006,2025-10-06,Dhaka Hub,eCourier,Completed,3.06
SHP104007,2026-06-19,Sylhet Hub,Pathao Courier,Completed,2.74
SHP104008,2026-02-25,Dhaka Hub,eCourier,Completed,2.67
SHP104009,2025-12-22,Comilla Hub,RedX,Completed,2.08
SHP104010,2025-09-02,Khulna Hub,Sundarban Courier,Completed,2.05
SHP104011,2026-02-14,Dhaka Hub,Pathao Courier,Completed,1.4
SHP104012,2025-10-23,Sylhet Hub,eCourier,Completed,4.2
SHP104013,2026-08-05,Khulna Hub,Steadfast Courier,Failed,2.96
SHP104014,2025-12-10,Chattogram Hub,RedX,Failed,2.5
SHP104015,2026-02-12,Mymensingh Hub,Steadfast Courier,Completed,3.06
SHP104016,2025-09-07,Khulna Hub,Steadfast Courier,Completed,2.25
SHP104017,2025-10-16,Dhaka Hub,Pathao Courier,Completed,1.23
SHP104018,2025-11-11,Khulna Hub,eCourier,Pending,
SHP104019,2025-09-18,Barisal Hub,Sundarban Courier,Completed,3.44
SHP104020,2026-05-10,Chattogram Hub,Sundarban Courier,Completed,4.38
SHP104021,2026-07-25,Mymensingh Hub,Pathao Courier,Completed,1.71
SHP104022,2026-08-07,Dhaka Hub,Steadfast Courier,Completed,2.72
SHP104023,2025-12-01,Chattogram Hub,eCourier,Completed,4.85
SHP104024,2026-05-31,Comilla Hub,Pathao Courier,Pending,
SHP104025,2026-02-22,Dhaka Hub,Sundarban Courier,Completed,3.38
SHP104026,2025-09-16,Dhaka Hub,Sundarban Courier,Completed,1.5
SHP104027,2025-10-02,Dhaka Hub,eCourier,Completed,1.47
SHP104028,2026-03-09,Rangpur Hub,Steadfast Courier,Completed,3.47
SHP104029,2026-01-25,Chattogram Hub,Sundarban Courier,Completed,4.57
SHP104030,2025-09-03,Rangpur Hub,Sundarban Courier,Completed,3.14
SHP104031,2026-07-19,Rajshahi Hub,RedX,Completed,2.52
SHP104032,2026-05-11,Rangpur Hub,Sundarban Courier,Completed,4.14
SHP104033,2026-02-21,Comilla Hub,RedX,Failed,2.54
SHP104034,2026-08-08,Mymensingh Hub,Pathao Courier,Completed,1.44
SHP104035,2026-08-03,Dhaka Hub,Pathao Courier,Completed,1.27
SHP104036,2026-08-03,Comilla Hub,Sundarban Courier,Completed,2.37
SHP104037,2025-11-29,Chattogram Hub,Steadfast Courier,Completed,4.93
SHP104038,2026-07-02,Rangpur Hub,Sundarban Courier,Completed,3.84
SHP104039,2026-02-22,Khulna Hub,Pathao Courier,Completed,2.3
SHP104040,2026-05-10,Dhaka Hub,eCourier,Completed,1.48
SHP104041,2026-06-25,Barisal Hub,Steadfast Courier,Completed,4.29
SHP104042,2025-10-27,Rajshahi Hub,Sundarban Courier,Completed,3.06
SHP104043,2026-02-03,Comilla Hub,Pathao Courier,Completed,1.81
SHP104044,2025-10-15,Chattogram Hub,RedX,Cancelled,
SHP104045,2025-12-06,Barisal Hub,Sundarban Courier,Completed,4.75
SHP104046,2026-01-22,Khulna Hub,RedX,Completed,1.83
SHP104047,2026-06-23,Khulna Hub,Pathao Courier,Pending,
SHP104048,2026-06-26,Chattogram Hub,Pathao Courier,Completed,3.8
SHP104049,2026-01-13,Chattogram Hub,Sundarban Courier,Completed,5.07
SHP104050,2025-12-23,Rangpur Hub,eCourier,Failed,1.51
SHP104051,2026-03-03,Rajshahi Hub,Sundarban Courier,Completed,2.88
SHP104052,2026-07-13,Barisal Hub,Pathao Courier,Completed,2.71
SHP104053,2026-08-04,Comilla Hub,Sundarban Courier,Completed,3.46
SHP104054,2025-11-18,Barisal Hub,eCourier,Completed,2.65
SHP104055,2025-11-04,Barisal Hub,Pathao Courier,Cancelled,
SHP104056,2026-05-03,Rangpur Hub,RedX,Completed,0.65
SHP104057,2025-12-14,Sylhet Hub,RedX,Completed,3.32
SHP104058,2025-11-09,Sylhet Hub,Sundarban Courier,Completed,3.23
SHP104059,2025-09-11,Narayanganj Hub,Steadfast Courier,Completed,1.48
SHP104060,2026-01-18,Khulna Hub,Steadfast Courier,Completed,2.45
SHP104061,2026-01-14,Chattogram Hub,Sundarban Courier,Pending,
SHP104062,2026-03-14,Dhaka Hub,Pathao Courier,Completed,2.57
SHP104063,2025-11-09,Dhaka Hub,Sundarban Courier,Completed,3.35
SHP104064,2026-05-06,Rangpur Hub,Pathao Courier,Completed,3.22
SHP104065,2026-04-24,Comilla Hub,RedX,Completed,3.34
SHP104066,2026-02-07,Rangpur Hub,Steadfast Courier,Completed,3.43
SHP104067,2025-11-02,Rangpur Hub,Steadfast Courier,Completed,2.93
SHP104068,2026-02-23,Mymensingh Hub,Sundarban Courier,Completed,2.87
SHP104069,2026-04-22,Sylhet Hub,Sundarban Courier,Completed,4.71
SHP104070,2026-01-07,Dhaka Hub,Pathao Courier,Completed,0.71
SHP104071,2025-12-01,Rajshahi Hub,RedX,Cancelled,
SHP104072,2026-02-23,Comilla Hub,Pathao Courier,Completed,1.06
SHP104073,2026-01-01,Sylhet Hub,Steadfast Courier,Completed,3.05
SHP104074,2026-01-17,Mymensingh Hub,Steadfast Courier,Cancelled,
SHP104075,2025-12-30,Mymensingh Hub,Pathao Courier,Completed,2.31
SHP104076,2025-12-14,Dhaka Hub,RedX,Completed,2.43
SHP104077,2026-05-06,Sylhet Hub,RedX,Completed,3.88
SHP104078,2026-02-07,Sylhet Hub,eCourier,Completed,3.06
SHP104079,2026-02-09,Sylhet Hub,Sundarban Courier,Completed,3.82
SHP104080,2026-04-14,Dhaka Hub,Pathao Courier,Pending,
SHP104081,2026-01-04,Sylhet Hub,RedX,Completed,2.67
SHP104082,2025-10-05,Barisal Hub,Pathao Courier,Completed,2.79
SHP104083,2026-06-23,Barisal Hub,RedX,Completed,3.61
SHP104084,2025-09-20,Comilla Hub,Pathao Courier,Completed,2.71
SHP104085,2026-03-17,Barisal Hub,RedX,Completed,3.78
SHP104086,2025-12-01,Rangpur Hub,eCourier,Completed,3.17
SHP104087,2025-11-13,Chattogram Hub,Pathao Courier,Completed,3.39
SHP104088,2025-09-15,Dhaka Hub,Sundarban Courier,Completed,3.79
SHP104089,2026-07-09,Khulna Hub,eCourier,Completed,3.26
SHP104090,2026-01-27,Rangpur Hub,Pathao Courier,Completed,2.42
SHP104091,2025-12-28,Chattogram Hub,RedX,Failed,4.09
SHP104092,2026-05-15,Mymensingh Hub,RedX,Pending,
SHP104093,2025-09-14,Rajshahi Hub,Sundarban Courier,Completed,2.28
SHP104094,2026-03-15,Chattogram Hub,eCourier,Failed,4.36
SHP104095,2026-02-19,Chattogram Hub,RedX,Failed,4.81
SHP104096,2026-03-11,Barisal Hub,RedX,Completed,3.84
SHP104097,2025-10-13,Khulna Hub,Pathao Courier,Completed,2.56
SHP104098,2026-07-27,Dhaka Hub,Pathao Courier,Completed,1.5
SHP104099,2025-11-22,Khulna Hub,Pathao Courier,Completed,1.44
SHP104100,2026-04-23,Dhaka Hub,Steadfast Courier,Completed,2.19
SHP104101,2026-05-17,Khulna Hub,Steadfast Courier,Completed,2.09
SHP104102,2025-12-29,Comilla Hub,eCourier,Completed,2.75
SHP104103,2025-10-16,Dhaka Hub,Pathao Courier,Completed,2.23
SHP104104,2025-12-12,Sylhet Hub,RedX,Completed,2.03
SHP104105,2026-06-07,Rangpur Hub,eCourier,Failed,2.25
SHP104106,2026-07-11,Sylhet Hub,RedX,Completed,2.78
SHP104107,2026-07-22,Chattogram Hub,Pathao Courier,Completed,3.97
SHP104108,2025-11-18,Khulna Hub,Steadfast Courier,Completed,2.85
SHP104109,2026-03-29,Mymensingh Hub,Pathao Courier,Completed,1.32
SHP104110,2025-10-23,Mymensingh Hub,Pathao Courier,Completed,1.18
SHP104111,2026-05-04,Dhaka Hub,Steadfast Courier,Completed,1.7
SHP104112,2026-01-22,Narayanganj Hub,Sundarban Courier,Completed,3.45
SHP104113,2026-05-05,Dhaka Hub,Sundarban Courier,Completed,2.5
SHP104114,2026-04-26,Dhaka Hub,RedX,Completed,2.08
SHP104115,2026-08-10,Barisal Hub,Steadfast Courier,Completed,3.95
SHP104116,2026-02-17,Mymensingh Hub,Pathao Courier,Completed,2.9
SHP104117,2025-12-28,Dhaka Hub,eCourier,Completed,1.62
SHP104118,2026-03-02,Chattogram Hub,Sundarban Courier,Completed,5.74
SHP104119,2025-10-27,Dhaka Hub,Pathao Courier,Failed,2.53
SHP104120,2025-10-09,Sylhet Hub,Sundarban Courier,Pending,
SHP104121,2026-02-27,Khulna Hub,RedX,Completed,3.12
SHP104122,2026-06-13,Rajshahi Hub,Pathao Courier,Completed,2.27
SHP104123,2026-03-04,Dhaka Hub,Sundarban Courier,Completed,2.31
SHP104124,2026-05-29,Dhaka Hub,RedX,Completed,2.47
SHP104125,2025-11-01,Rangpur Hub,RedX,Completed,1.51
SHP104126,2026-02-03,Dhaka Hub,eCourier,Pending,
SHP104127,2026-04-01,Dhaka Hub,eCourier,Completed,1.96
SHP104128,2025-12-30,Chattogram Hub,Sundarban Courier,Completed,4.72
SHP104129,2025-09-05,Khulna Hub,Sundarban Courier,Completed,1.49
SHP104130,2025-09-26,Comilla Hub,Sundarban Courier,Completed,3.06
SHP104131,2026-07-18,Dhaka Hub,RedX,Completed,2.09
SHP104132,2026-03-29,Chattogram Hub,Pathao Courier,Completed,3.3
SHP104133,2025-12-01,Mymensingh Hub,Sundarban Courier,Failed,2.66
SHP104134,2025-11-29,Barisal Hub,Pathao Courier,Completed,2.54
SHP104135,2025-09-14,Rajshahi Hub,Sundarban Courier,Completed,3.47
SHP104136,2026-07-24,Dhaka Hub,Steadfast Courier,Completed,2.38
SHP104137,2025-10-08,Sylhet Hub,RedX,Completed,4.6
SHP104138,2026-05-21,Narayanganj Hub,Sundarban Courier,Pending,
SHP104139,2025-11-23,Barisal Hub,RedX,Completed,3.38
SHP104140,2025-12-26,Mymensingh Hub,RedX,Completed,1.6
SHP104141,2025-12-04,Khulna Hub,Sundarban Courier,Failed,3.85
SHP104142,2026-06-13,Chattogram Hub,Sundarban Courier,Cancelled,
SHP104143,2025-09-12,Chattogram Hub,eCourier,Completed,5.49
SHP104144,2025-12-31,Rangpur Hub,Pathao Courier,Completed,3.62
SHP104145,2025-12-06,Sylhet Hub,RedX,Completed,2.67
SHP104146,2025-12-04,Chattogram Hub,RedX,Cancelled,
SHP104147,2025-11-06,Rajshahi Hub,eCourier,Completed,2.05
