shipment_id,order_code,package_code,order_date,warehouse,origin_city,seller_code,shop_name,seller_region,destination_region,carrier,sku,product,category,qty,weight_kg,order_value,shipping_cost,expected_delivery,actual_delivery,status,delay_reason
SHP103056,ORD103056,PKG103056,2026-01-02,Sylhet DC,Sylhet,SEL1046,Smart Traders,Comilla,Rajshahi,RedX,SKU1015,Sneakers (V2),Apparel,3,5.0,3415.47,181.37,2026-01-07,2026-01-07,Returned,
SHP103057,ORD103057,PKG103057,2026-04-09,Dhaka Hub,Dhaka,SEL1047,Suncity Depot,Dhaka,Narayanganj,Steadfast Courier,SKU1004,Smartwatch,Electronics,2,1.18,1119.34,95.73,2026-04-13,,Cancelled,
SHP103058,ORD103058,PKG103058,2026-04-17,Chattogram DC,Chattogram,SEL1049,Suncity Gallery,Khulna,Sylhet,Sundarban Courier,SKU1009,Phone Case (V2),Electronics,2,11.61,4218.36,324.45,2026-04-23,2026-04-23,Delivered,
SHP103059,ORD103059,PKG103059,2026-02-11,Dhaka Hub,Dhaka,SEL1027,Modern Corner,Comilla,Barisal,Steadfast Courier,SKU1049,Honey Jar (V2),Grocery,5,2.89,3789.6,133.57,2026-02-16,,In Transit,
SHP103060,ORD103060,PKG103060,2025-09-25,Dhaka Hub,Dhaka,SEL1016,Golden Hub,Comilla,Chattogram,Sundarban Courier,SKU1002,Power Bank,Electronics,3,6.03,11654.7,253.68,2025-09-28,2025-09-28,Delivered,
SHP103061,ORD103061,PKG103061,2026-08-08,Dhaka Hub,Dhaka,SEL1052,Trendy Collection,Rangpur,Rangpur,eCourier,SKU1012,Panjabi,Apparel,3,1.55,8852.43,116.85,2026-08-13,2026-08-13,Delivered,
SHP103062,ORD103062,PKG103062,2025-11-16,Sylhet DC,Sylhet,SEL1033,Riverside Collection,Sylhet,Dhaka,Pathao Courier,SKU1042,Mustard Oil 1L,Grocery,4,7.83,12784.6,244.47,2025-11-20,2025-11-20,Delivered,
SHP103063,ORD103063,PKG103063,2025-10-03,Khulna DC,Khulna,SEL1038,Royal Outlet,Khulna,Rajshahi,eCourier,SKU1048,Honey Jar,Grocery,2,4.81,6237.72,201.56,2025-10-07,2025-10-07,Delivered,
SHP103064,ORD103064,PKG103064,2026-03-26,Khulna DC,Khulna,SEL1008,Elite Depot,Chattogram,Dhaka,Pathao Courier,SKU1029,Curtain Set (V2),Home & Living,2,9.26,6242.52,268.65,2026-03-30,,Cancelled,
SHP103065,ORD103065,PKG103065,2026-01-21,Khulna DC,Khulna,SEL1037,Royal Gallery,Dhaka,Khulna,Steadfast Courier,SKU1044,Green Tea Pack,Grocery,5,6.43,18851.65,200.98,2026-01-23,2026-01-23,Delivered,
SHP103066,ORD103066,PKG103066,2026-04-01,Khulna DC,Khulna,SEL1034,Riverside Emporium,Dhaka,Rajshahi,Steadfast Courier,SKU1005,Smartwatch (V2),Electronics,5,1.73,21969.8,134.3,2026-04-07,2026-04-07,Delivered,
SHP103067,ORD103067,PKG103067,2026-06-30,Rajshahi DC,Rajshahi,SEL1017,Golden Outlet,Khulna,Khulna,Sundarban Courier,SKU1016,Saree,Apparel,3,0.33,7687.32,101.02,2026-07-03,,In Transit,
SHP103068,ORD103068,PKG103068,2025-10-04,Chattogram DC,Chattogram,SEL1046,Smart Traders,Comilla,Khulna,RedX,SKU1044,Green Tea Pack,Grocery,5,2.71,18851.65,108.27,2025-10-09,2025-10-09,Delivered,
SHP103069,ORD103069,PKG103069,2025-12-08,Khulna DC,Khulna,SEL1008,Elite Depot,Chattogram,Chattogram,RedX,SKU1018,Denim Jacket,Apparel,2,8.75,7500.4,249.21,2025-12-13,2025-12-13,Delivered,
SHP103070,ORD103070,PKG103070,2026-02-26,Rajshahi DC,Rajshahi,SEL1043,Smart Emporium,Barisal,Mymensingh,Pathao Courier,SKU1041,Basmati Rice 5kg (V2),Grocery,4,9.98,15088.6,324.72,2026-03-04,2026-03-04,Delivered,
SHP103071,ORD103071,PKG103071,2026-05-31,Sylhet DC,Sylhet,SEL1057,Value Hub,Dhaka,Mymensingh,RedX,SKU1034,Hair Serum,Beauty,1,4.23,2192.57,148.31,2026-06-04,2026-06-04,Delivered,
SHP103072,ORD103072,PKG103072,2026-03-27,Rajshahi DC,Rajshahi,SEL1034,Riverside Emporium,Dhaka,Rajshahi,RedX,SKU1045,Green Tea Pack (V2),Grocery,4,6.52,14602.88,181.7,2026-03-28,2026-03-28,Delivered,
SHP103073,ORD103073,PKG103073,2026-01-11,Dhaka Hub,Dhaka,SEL1006,Delta Store,Rajshahi,Dhaka,RedX,SKU1025,Non-stick Pan (V2),Home & Living,1,3.03,996.68,109.49,2026-01-13,,In Transit,
SHP103074,ORD103074,PKG103074,2026-03-31,Rajshahi DC,Rajshahi,SEL1033,Riverside Collection,Sylhet,Dhaka,Pathao Courier,SKU1004,Smartwatch,Electronics,2,10.59,1119.34,353.42,2026-04-02,2026-04-02,Delivered,
SHP103075,ORD103075,PKG103075,2026-08-06,Sylhet DC,Sylhet,SEL1031,Prime Bazaar,Chattogram,Rangpur,Steadfast Courier,SKU1028,Curtain Set,Home & Living,5,11.59,4105.8,359.12,2026-08-08,2026-08-08,Delivered,
SHP103076,ORD103076,PKG103076,2026-02-14,Chattogram DC,Chattogram,SEL1033,Riverside Collection,Sylhet,Narayanganj,Pathao Courier,SKU1036,Lipstick,Beauty,2,9.08,1430.32,216.01,2026-02-17,2026-02-17,Delivered,
SHP103077,ORD103077,PKG103077,2026-07-03,Dhaka Hub,Dhaka,SEL1016,Golden Hub,Comilla,Comilla,RedX,SKU1019,Denim Jacket (V2),Apparel,3,1.25,8693.22,105.71,2026-07-05,,Delayed,Customs/checkpoint delay
SHP103078,ORD103078,PKG103078,2026-05-28,Khulna DC,Khulna,SEL1037,Royal Gallery,Dhaka,Rajshahi,Pathao Courier,SKU1048,Honey Jar,Grocery,5,5.36,15594.3,218.35,2026-06-02,2026-06-02,Delivered,
SHP103079,ORD103079,PKG103079,2025-12-14,Sylhet DC,Sylhet,SEL1015,Fresh Trading,Dhaka,Rajshahi,Pathao Courier,SKU1020,Bedsheet Set,Home & Living,5,11.89,17238.4,261.43,2025-12-17,,In Transit,
SHP103080,ORD103080,PKG103080,2025-11-26,Chattogram DC,Chattogram,SEL1033,Riverside Collection,Sylhet,Chattogram,Pathao Courier,SKU1009,Phone Case (V2),Electronics,3,2.91,6327.54,102.01,2025-11-27,2025-11-27,Delivered,
SHP103081,ORD103081,PKG103081,2026-05-25,Chattogram DC,Chattogram,SEL1035,Riverside Gallery,Mymensingh,Dhaka,Sundarban Courier,SKU1004,Smartwatch,Electronics,1,8.11,559.67,252.64,2026-05-30,2026-05-30,Delivered,
SHP103082,ORD103082,PKG103082,2025-11-11,Rajshahi DC,Rajshahi,SEL1038,Royal Outlet,Khulna,Mymensingh,RedX,SKU1035,Hair Serum (V2),Beauty,2,11.28,1948.4,292.31,2025-11-14,2025-11-14,Delivered,
SHP103083,ORD103083,PKG103083,2025-12-26,Sylhet DC,Sylhet,SEL1047,Suncity Depot,Dhaka,Rajshahi,RedX,SKU1005,Smartwatch (V2),Electronics,4,9.32,17575.84,265.18,2025-12-31,2025-12-31,Delivered,
SHP103084,ORD103084,PKG103084,2025-11-21,Dhaka Hub,Dhaka,SEL1052,Trendy Collection,Rangpur,Rajshahi,RedX,SKU1025,Non-stick Pan (V2),Home & Living,2,7.38,1993.36,218.03,2025-11-26,2025-11-26,Delivered,
SHP103085,ORD103085,PKG103085,2026-03-29,Chattogram DC,Chattogram,SEL1046,Smart Traders,Comilla,Khulna,RedX,SKU1003,Power Bank (V2),Electronics,4,6.18,12734.2,222.02,2026-04-01,2026-04-01,Delivered,
SHP103086,ORD103086,PKG103086,2025-12-11,Dhaka Hub,Dhaka,SEL1047,Suncity Depot,Dhaka,Khulna,Pathao Courier,SKU1038,Perfume,Beauty,5,11.16,5685.3,262.91,2025-12-15,2025-12-19,Delivered Late,Vehicle breakdown
SHP103087,ORD103087,PKG103087,2026-04-16,Khulna DC,Khulna,SEL1052,Trendy Collection,Rangpur,Narayanganj,Pathao Courier,SKU1038,Perfume,Beauty,4,4.86,4548.24,175.47,2026-04-19,2026-04-19,Delivered,
SHP103088,ORD103088,PKG103088,2026-07-21,Rajshahi DC,Rajshahi,SEL1014,Fresh Hub,Khulna,Comilla,RedX,SKU1049,Honey Jar (V2),Grocery,4,10.83,3031.68,319.45,2026-07-25,2026-07-25,Delivered,
SHP103089,ORD103089,PKG103089,2026-06-15,Rajshahi DC,Rajshahi,SEL1017,Golden Outlet,Khulna,Rangpur,RedX,SKU1034,Hair Serum,Beauty,3,5.29,6577.71,169.66,2026-06-19,2026-06-19,Delivered,
SHP103090,ORD103090,PKG103090,2026-07-25,Khulna DC,Khulna,SEL1031,Prime Bazaar,Chattogram,Khulna,RedX,SKU1000,Wireless Earbuds,Electronics,1,9.13,3516.71,228.12,2026-07-26,2026-07-26,Delivered,
SHP103091,ORD103091,PKG103091,2025-09-09,Khulna DC,Khulna,SEL1027,Modern Corner,Comilla,Mymensingh,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,3,11.01,12105.24,248.46,2025-09-13,,In Transit,
SHP103092,ORD103092,PKG103092,2026-02-05,Sylhet DC,Sylhet,SEL1042,Smart Bazaar,Rajshahi,Khulna,eCourier,SKU1035,Hair Serum (V2),Beauty,5,6.7,4871.0,217.51,2026-02-09,,Delayed,Warehouse backlog
SHP103093,ORD103093,PKG103093,2025-11-16,Khulna DC,Khulna,SEL1000,Bengal Bazaar,Mymensingh,Barisal,Pathao Courier,SKU1005,Smartwatch (V2),Electronics,4,3.86,17575.84,155.85,2025-11-18,2025-11-22,Delivered Late,Customs/checkpoint delay
SHP103094,ORD103094,PKG103094,2026-07-15,Dhaka Hub,Dhaka,SEL1008,Elite Depot,Chattogram,Chattogram,RedX,SKU1040,Basmati Rice 5kg,Grocery,4,0.8,8206.44,108.15,2026-07-18,2026-07-18,Delivered,
SHP103095,ORD103095,PKG103095,2026-05-05,Sylhet DC,Sylhet,SEL1044,Smart Mart,Rangpur,Mymensingh,Pathao Courier,SKU1045,Green Tea Pack (V2),Grocery,5,9.75,18253.6,277.16,2026-05-09,,Delayed,Failed delivery attempt
SHP103096,ORD103096,PKG103096,2025-12-20,Sylhet DC,Sylhet,SEL1049,Suncity Gallery,Khulna,Dhaka,RedX,SKU1043,Mustard Oil 1L (V2),Grocery,2,7.54,3017.58,213.37,2025-12-22,,In Transit,
SHP103097,ORD103097,PKG103097,2026-03-14,Dhaka Hub,Dhaka,SEL1018,Golden Store,Chattogram,Mymensingh,Sundarban Courier,SKU1030,Face Wash,Beauty,2,3.3,6779.44,155.92,2026-03-19,2026-03-19,Delivered,
SHP103098,ORD103098,PKG103098,2026-03-29,Sylhet DC,Sylhet,SEL1018,Golden Store,Chattogram,Rangpur,eCourier,SKU1019,Denim Jacket (V2),Apparel,5,10.55,14488.7,227.44,2026-04-04,2026-04-04,Delivered,
SHP103099,ORD103099,PKG103099,2026-02-19,Khulna DC,Khulna,SEL1033,Riverside Collection,Sylhet,Dhaka,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,3,11.06,12105.24,264.01,2026-02-24,2026-02-24,Delivered,
SHP103100,ORD103100,PKG103100,2026-02-12,Chattogram DC,Chattogram,SEL1028,Modern Depot,Khulna,Barisal,RedX,SKU1024,Non-stick Pan,Home & Living,4,10.67,14143.88,237.84,2026-02-15,2026-02-20,Delivered Late,Failed delivery attempt
SHP103101,ORD103101,PKG103101,2025-09-20,Sylhet DC,Sylhet,SEL1010,Elite Gallery,Sylhet,Sylhet,Pathao Courier,SKU1035,Hair Serum (V2),Beauty,4,7.3,3896.8,165.39,2025-09-22,2025-09-22,Delivered,
SHP103102,ORD103102,PKG103102,2026-02-04,Chattogram DC,Chattogram,SEL1030,Nova Retail,Dhaka,Rajshahi,RedX,SKU1020,Bedsheet Set,Home & Living,1,11.72,3447.68,323.14,2026-02-09,2026-02-09,Delivered,
SHP103103,ORD103103,PKG103103,2025-12-30,Chattogram DC,Chattogram,SEL1049,Suncity Gallery,Khulna,Dhaka,Pathao Courier,SKU1029,Curtain Set (V2),Home & Living,2,10.52,6242.52,360.45,2026-01-04,2026-01-04,Delivered,
SHP103104,ORD103104,PKG103104,2026-06-11,Dhaka Hub,Dhaka,SEL1043,Smart Emporium,Barisal,Mymensingh,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,2,1.43,8070.16,108.21,2026-06-17,2026-06-17,Delivered,
SHP103105,ORD103105,PKG103105,2026-06-27,Chattogram DC,Chattogram,SEL1049,Suncity Gallery,Khulna,Barisal,eCourier,SKU1043,Mustard Oil 1L (V2),Grocery,1,11.78,1508.79,374.69,2026-07-01,2026-07-01,Delivered,
SHP103106,ORD103106,PKG103106,2026-05-18,Rajshahi DC,Rajshahi,SEL1038,Royal Outlet,Khulna,Khulna,Pathao Courier,SKU1041,Basmati Rice 5kg (V2),Grocery,4,6.68,15088.6,181.05,2026-05-21,2026-05-21,Delivered,
SHP103107,ORD103107,PKG103107,2025-09-11,Rajshahi DC,Rajshahi,SEL1052,Trendy Collection,Rangpur,Comilla,Pathao Courier,SKU1029,Curtain Set (V2),Home & Living,5,11.06,15606.3,292.16,2025-09-14,2025-09-14,Delivered,
SHP103108,ORD103108,PKG103108,2026-06-19,Khulna DC,Khulna,SEL1014,Fresh Hub,Khulna,Rangpur,eCourier,SKU1021,Bedsheet Set (V2),Home & Living,5,9.17,8460.95,258.52,2026-06-25,2026-06-25,Delivered,
SHP103109,ORD103109,PKG103109,2026-01-16,Khulna DC,Khulna,SEL1002,Bengal Hub,Barisal,Rangpur,eCourier,SKU1027,Storage Box (V2),Home & Living,1,7.84,340.55,192.4,2026-01-21,2026-01-21,Returned,
SHP103110,ORD103110,PKG103110,2026-01-23,Khulna DC,Khulna,SEL1006,Delta Store,Rajshahi,Chattogram,eCourier,SKU1006,Bluetooth Speaker,Electronics,3,4.05,10382.88,160.21,2026-01-28,2026-01-28,Delivered,
SHP103111,ORD103111,PKG103111,2026-07-25,Sylhet DC,Sylhet,SEL1059,Value Store,Dhaka,Barisal,Sundarban Courier,SKU1034,Hair Serum,Beauty,2,0.52,4385.14,104.38,2026-07-30,2026-07-30,Delivered,
SHP103112,ORD103112,PKG103112,2026-06-28,Sylhet DC,Sylhet,SEL1038,Royal Outlet,Khulna,Mymensingh,RedX,SKU1027,Storage Box (V2),Home & Living,1,3.47,340.55,187.16,2026-07-04,2026-07-04,Delivered,
SHP103113,ORD103113,PKG103113,2025-09-18,Khulna DC,Khulna,SEL1014,Fresh Hub,Khulna,Narayanganj,eCourier,SKU1013,Panjabi (V2),Apparel,4,8.29,14916.04,281.12,2025-09-22,2025-09-22,Delivered,
SHP103114,ORD103114,PKG103114,2026-01-03,Khulna DC,Khulna,SEL1051,Suncity Shop,Mymensingh,Rangpur,Pathao Courier,SKU1009,Phone Case (V2),Electronics,5,10.38,10545.9,327.96,2026-01-09,,In Transit,
SHP103115,ORD103115,PKG103115,2026-05-18,Sylhet DC,Sylhet,SEL1018,Golden Store,Chattogram,Chattogram,eCourier,SKU1015,Sneakers (V2),Apparel,1,0.23,1138.49,71.08,2026-05-24,,Cancelled,
SHP103116,ORD103116,PKG103116,2026-03-06,Sylhet DC,Sylhet,SEL1035,Riverside Gallery,Mymensingh,Rangpur,Pathao Courier,SKU1015,Sneakers (V2),Apparel,4,2.65,4553.96,131.04,2026-03-11,2026-03-11,Delivered,
SHP103117,ORD103117,PKG103117,2025-11-29,Sylhet DC,Sylhet,SEL1014,Fresh Hub,Khulna,Dhaka,Steadfast Courier,SKU1030,Face Wash,Beauty,1,8.14,3389.72,260.54,2025-12-05,2025-12-05,Delivered,
SHP103118,ORD103118,PKG103118,2026-03-01,Chattogram DC,Chattogram,SEL1005,Delta Corner,Khulna,Khulna,RedX,SKU1041,Basmati Rice 5kg (V2),Grocery,5,3.55,18860.75,170.77,2026-03-05,2026-03-05,Delivered,
SHP103119,ORD103119,PKG103119,2026-06-27,Chattogram DC,Chattogram,SEL1016,Golden Hub,Comilla,Narayanganj,Sundarban Courier,SKU1024,Non-stick Pan,Home & Living,1,1.87,3535.97,134.14,2026-07-02,2026-07-02,Delivered,
SHP103120,ORD103120,PKG103120,2025-11-17,Dhaka Hub,Dhaka,SEL1013,Elite Trading,Dhaka,Comilla,Sundarban Courier,SKU1012,Panjabi,Apparel,3,1.17,8852.43,122.78,2025-11-21,2025-11-21,Delivered,
SHP103121,ORD103121,PKG103121,2026-05-17,Sylhet DC,Sylhet,SEL1033,Riverside Collection,Sylhet,Narayanganj,Pathao Courier,SKU1005,Smartwatch (V2),Electronics,1,7.73,4393.96,277.74,2026-05-22,2026-05-22,Delivered,
SHP103122,ORD103122,PKG103122,2026-05-13,Khulna DC,Khulna,SEL1001,Bengal Emporium,Rangpur,Khulna,Sundarban Courier,SKU1043,Mustard Oil 1L (V2),Grocery,3,7.22,4526.37,208.51,2026-05-14,2026-05-14,Delivered,
SHP103123,ORD103123,PKG103123,2026-07-04,Khulna DC,Khulna,SEL1014,Fresh Hub,Khulna,Rangpur,eCourier,SKU1008,Phone Case,Electronics,3,10.33,2121.87,267.74,2026-07-09,2026-07-09,Delivered,
SHP103124,ORD103124,PKG103124,2025-12-13,Rajshahi DC,Rajshahi,SEL1034,Riverside Emporium,Dhaka,Mymensingh,RedX,SKU1044,Green Tea Pack,Grocery,3,3.92,11310.99,197.1,2025-12-17,,Delayed,Vehicle breakdown
SHP103125,ORD103125,PKG103125,2025-11-14,Dhaka Hub,Dhaka,SEL1023,Horizon Shop,Rangpur,Sylhet,RedX,SKU1035,Hair Serum (V2),Beauty,5,1.81,4871.0,127.9,2025-11-19,2025-11-19,Delivered,
SHP103126,ORD103126,PKG103126,2026-03-09,Khulna DC,Khulna,SEL1038,Royal Outlet,Khulna,Narayanganj,Pathao Courier,SKU1042,Mustard Oil 1L,Grocery,5,9.63,15980.75,248.14,2026-03-15,2026-03-16,Delivered Late,Vehicle breakdown
SHP103127,ORD103127,PKG103127,2026-03-03,Khulna DC,Khulna,SEL1039,Silver Depot,Dhaka,Narayanganj,RedX,SKU1019,Denim Jacket (V2),Apparel,2,11.86,5795.48,256.72,2026-03-08,,In Transit,
SHP103128,ORD103128,PKG103128,2026-01-20,Sylhet DC,Sylhet,SEL1057,Value Hub,Dhaka,Chattogram,Sundarban Courier,SKU1017,Saree (V2),Apparel,5,4.45,2138.05,190.04,2026-01-24,2026-01-24,Delivered,
SHP103129,ORD103129,PKG103129,2026-05-28,Chattogram DC,Chattogram,SEL1050,Suncity Retail,Chattogram,Mymensingh,Pathao Courier,SKU1042,Mustard Oil 1L,Grocery,3,10.41,9588.45,320.18,2026-06-02,,Delayed,Address issue
SHP103130,ORD103130,PKG103130,2026-06-04,Chattogram DC,Chattogram,SEL1013,Elite Trading,Dhaka,Rajshahi,Steadfast Courier,SKU1020,Bedsheet Set,Home & Living,1,9.2,3447.68,315.89,2026-06-09,2026-06-09,Delivered,
SHP103131,ORD103131,PKG103131,2025-11-25,Khulna DC,Khulna,SEL1041,Silver Hub,Chattogram,Rangpur,RedX,SKU1003,Power Bank (V2),Electronics,4,10.96,12734.2,342.28,2025-11-29,2025-11-29,Delivered,
SHP103132,ORD103132,PKG103132,2026-06-03,Rajshahi DC,Rajshahi,SEL1037,Royal Gallery,Dhaka,Barisal,RedX,SKU1049,Honey Jar (V2),Grocery,4,5.21,3031.68,155.59,2026-06-07,2026-06-07,Delivered,
SHP103133,ORD103133,PKG103133,2025-11-19,Khulna DC,Khulna,SEL1035,Riverside Gallery,Mymensingh,Sylhet,Steadfast Courier,SKU1032,Sunscreen SPF50,Beauty,2,1.4,3134.68,96.77,2025-11-24,2025-11-24,Delivered,
SHP103134,ORD103134,PKG103134,2026-01-20,Sylhet DC,Sylhet,SEL1047,Suncity Depot,Dhaka,Dhaka,Sundarban Courier,SKU1026,Storage Box,Home & Living,3,1.6,6540.72,116.41,2026-01-25,2026-01-25,Delivered,
SHP103135,ORD103135,PKG103135,2025-09-10,Khulna DC,Khulna,SEL1008,Elite Depot,Chattogram,Barisal,Steadfast Courier,SKU1006,Bluetooth Speaker,Electronics,3,9.21,10382.88,263.38,2025-09-13,2025-09-13,Delivered,
SHP103136,ORD103136,PKG103136,2025-12-27,Dhaka Hub,Dhaka,SEL1022,Horizon Depot,Sylhet,Comilla,RedX,SKU1005,Smartwatch (V2),Electronics,1,10.39,4393.96,372.61,2025-12-30,2026-01-03,Delivered Late,Address issue
SHP103137,ORD103137,PKG103137,2026-07-29,Khulna DC,Khulna,SEL1048,Suncity Emporium,Dhaka,Comilla,RedX,SKU1014,Sneakers,Apparel,2,5.59,4157.7,202.96,2026-08-04,,Delayed,Vehicle breakdown
SHP103138,ORD103138,PKG103138,2026-02-01,Dhaka Hub,Dhaka,SEL1053,Trendy Store,Chattogram,Sylhet,Pathao Courier,SKU1017,Saree (V2),Apparel,3,0.9,1282.83,113.17,2026-02-07,2026-02-07,Delivered,
SHP103139,ORD103139,PKG103139,2026-05-04,Rajshahi DC,Rajshahi,SEL1002,Bengal Hub,Barisal,Comilla,Pathao Courier,SKU1031,Face Wash (V2),Beauty,2,0.99,8717.34,85.55,2026-05-08,2026-05-08,Delivered,
SHP103140,ORD103140,PKG103140,2025-10-08,Rajshahi DC,Rajshahi,SEL1028,Modern Depot,Khulna,Khulna,Sundarban Courier,SKU1010,Cotton T-Shirt,Apparel,5,7.26,8814.85,258.8,2025-10-14,2025-10-14,Delivered,
SHP103141,ORD103141,PKG103141,2026-04-08,Sylhet DC,Sylhet,SEL1015,Fresh Trading,Dhaka,Barisal,Pathao Courier,SKU1019,Denim Jacket (V2),Apparel,2,11.04,5795.48,322.44,2026-04-12,,Delayed,Customs/checkpoint delay
SHP103142,ORD103142,PKG103142,2026-01-07,Chattogram DC,Chattogram,SEL1010,Elite Gallery,Sylhet,Khulna,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,4,4.92,16140.32,202.5,2026-01-10,2026-01-10,Delivered,
SHP103143,ORD103143,PKG103143,2026-05-16,Khulna DC,Khulna,SEL1003,Classic Fashion House,Sylhet,Barisal,RedX,SKU1014,Sneakers,Apparel,1,7.88,2078.85,252.66,2026-05-21,,Delayed,Vehicle breakdown
SHP103144,ORD103144,PKG103144,2026-07-19,Khulna DC,Khulna,SEL1032,Prime Trading,Khulna,Barisal,eCourier,SKU1047,Spice Combo (V2),Grocery,2,6.6,2808.46,246.19,2026-07-21,2026-07-21,Delivered,
SHP103145,ORD103145,PKG103145,2026-03-03,Khulna DC,Khulna,SEL1040,Silver Emporium,Barisal,Rangpur,Pathao Courier,SKU1006,Bluetooth Speaker,Electronics,5,10.7,17304.8,279.69,2026-03-05,2026-03-05,Delivered,
SHP103146,ORD103146,PKG103146,2025-10-06,Sylhet DC,Sylhet,SEL1031,Prime Bazaar,Chattogram,Rajshahi,eCourier,SKU1020,Bedsheet Set,Home & Living,5,10.02,17238.4,345.03,2025-10-12,2025-10-12,Delivered,
SHP103147,ORD103147,PKG103147,2026-02-12,Chattogram DC,Chattogram,SEL1022,Horizon Depot,Sylhet,Barisal,Steadfast Courier,SKU1041,Basmati Rice 5kg (V2),Grocery,5,2.55,18860.75,131.05,2026-02-16,2026-02-16,Delivered,
SHP103148,ORD103148,PKG103148,2025-10-13,Dhaka Hub,Dhaka,SEL1046,Smart Traders,Comilla,Rangpur,eCourier,SKU1025,Non-stick Pan (V2),Home & Living,1,8.2,996.68,246.66,2025-10-16,2025-10-16,Delivered,
SHP103149,ORD103149,PKG103149,2026-02-03,Chattogram DC,Chattogram,SEL1039,Silver Depot,Dhaka,Rajshahi,eCourier,SKU1043,Mustard Oil 1L (V2),Grocery,5,10.2,7543.95,269.4,2026-02-07,,Delayed,Warehouse backlog
SHP103150,ORD103150,PKG103150,2025-09-22,Sylhet DC,Sylhet,SEL1054,Trendy Trading,Narayanganj,Barisal,eCourier,SKU1013,Panjabi (V2),Apparel,2,11.18,7458.02,292.42,2025-09-26,2025-09-26,Delivered,
SHP103151,ORD103151,PKG103151,2026-04-10,Sylhet DC,Sylhet,SEL1020,Horizon Bazaar,Dhaka,Dhaka,Pathao Courier,SKU1036,Lipstick,Beauty,1,7.16,715.16,258.43,2026-04-15,2026-04-15,Delivered,
SHP103152,ORD103152,PKG103152,2025-12-17,Sylhet DC,Sylhet,SEL1014,Fresh Hub,Khulna,Comilla,Sundarban Courier,SKU1020,Bedsheet Set,Home & Living,1,2.28,3447.68,98.71,2025-12-20,2025-12-20,Delivered,
SHP103153,ORD103153,PKG103153,2025-11-09,Chattogram DC,Chattogram,SEL1027,Modern Corner,Comilla,Chattogram,Steadfast Courier,SKU1017,Saree (V2),Apparel,4,6.79,1710.44,142.14,2025-11-10,2025-11-10,Delivered,
SHP103154,ORD103154,PKG103154,2025-09-06,Rajshahi DC,Rajshahi,SEL1030,Nova Retail,Dhaka,Comilla,RedX,SKU1004,Smartwatch,Electronics,3,8.06,1679.01,227.82,2025-09-10,2025-09-10,Delivered,
SHP103155,ORD103155,PKG103155,2026-07-05,Chattogram DC,Chattogram,SEL1027,Modern Corner,Comilla,Mymensingh,eCourier,SKU1002,Power Bank,Electronics,3,3.42,11654.7,151.61,2026-07-10,2026-07-12,Delivered Late,Address issue
SHP103156,ORD103156,PKG103156,2026-06-17,Rajshahi DC,Rajshahi,SEL1049,Suncity Gallery,Khulna,Narayanganj,Steadfast Courier,SKU1022,Table Lamp,Home & Living,5,11.68,21862.7,381.71,2026-06-23,2026-06-23,Returned,
SHP103157,ORD103157,PKG103157,2026-06-08,Chattogram DC,Chattogram,SEL1002,Bengal Hub,Barisal,Dhaka,Pathao Courier,SKU1025,Non-stick Pan (V2),Home & Living,1,2.91,996.68,137.43,2026-06-12,2026-06-12,Delivered,
SHP103158,ORD103158,PKG103158,2025-09-21,Sylhet DC,Sylhet,SEL1031,Prime Bazaar,Chattogram,Sylhet,Sundarban Courier,SKU1036,Lipstick,Beauty,1,10.95,715.16,262.01,2025-09-23,2025-09-23,Delivered,
SHP103159,ORD103159,PKG103159,2025-12-30,Khulna DC,Khulna,SEL1025,Metro Hub,Sylhet,Dhaka,RedX,SKU1023,Table Lamp (V2),Home & Living,5,5.22,20175.4,218.11,2026-01-05,2026-01-05,Delivered,
SHP103160,ORD103160,PKG103160,2026-08-03,Chattogram DC,Chattogram,SEL1012,Elite Traders,Dhaka,Rajshahi,Pathao Courier,SKU1048,Honey Jar,Grocery,4,0.21,12475.44,79.36,2026-08-06,2026-08-06,Delivered,
SHP103161,ORD103161,PKG103161,2026-03-20,Chattogram DC,Chattogram,SEL1038,Royal Outlet,Khulna,Narayanganj,RedX,SKU1018,Denim Jacket,Apparel,4,6.61,15000.8,251.03,2026-03-22,2026-03-22,Delivered,
SHP103162,ORD103162,PKG103162,2025-10-15,Chattogram DC,Chattogram,SEL1048,Suncity Emporium,Dhaka,Mymensingh,eCourier,SKU1024,Non-stick Pan,Home & Living,3,7.61,10607.91,267.99,2025-10-19,2025-10-19,Delivered,
SHP103163,ORD103163,PKG103163,2025-10-19,Rajshahi DC,Rajshahi,SEL1032,Prime Trading,Khulna,Mymensingh,RedX,SKU1020,Bedsheet Set,Home & Living,1,10.46,3447.68,322.13,2025-10-25,2025-10-25,Delivered,
SHP103164,ORD103164,PKG103164,2025-12-01,Dhaka Hub,Dhaka,SEL1005,Delta Corner,Khulna,Comilla,Sundarban Courier,SKU1011,Cotton T-Shirt (V2),Apparel,3,6.58,12544.29,210.07,2025-12-03,2025-12-03,Returned,
